episode,energy_per_dose,episode_reward,mkt_stability
938,1.7066666666666614,64.945041,5.04315421085056
939,1.249999999999995,66.759422,5.7912347622298626
940,1.4357142857142813,64.838105,6.347692663729958
941,1.5142857142857105,64.567399,6.036209672128223
942,1.555555555555551,69.834621,5.575222276098202
943,1.4124999999999943,68.798103,5.660158873477826
944,1.2533333333333294,67.215148,6.238550631247108
945,1.549999999999996,65.260329,5.849026157685671
946,1.3357142857142819,64.339334,6.22435026939155
947,1.4571428571428515,65.38425,5.48153410444894
948,1.7133333333333287,62.409311,4.814037553690866
949,1.5999999999999943,65.857983,5.5456166193282
950,1.646666666666662,65.390088,5.29392650137936
951,1.3714285714285677,65.073069,6.052058315025761
952,1.528571428571423,66.429601,4.767484968275596
953,1.3083333333333276,64.299216,5.81762960150445
954,1.3133333333333288,67.961175,6.166886875846728
955,1.2428571428571402,62.32831,6.287351453266297
956,1.4249999999999954,67.381806,6.1668985550197135
957,1.2285714285714247,62.497498,6.3455983957852595
958,1.6374999999999948,65.898782,4.685794239017696
959,1.6066666666666616,68.330545,5.692026828264716
960,1.6769230769230712,65.820669,5.669782729800488
961,1.3624999999999954,69.148986,5.948516348938824
962,1.0583333333333276,64.783639,5.828841486585702
963,1.5538461538461508,61.853259,5.548211031316725
964,1.5266666666666633,63.04313,5.852369502056831
965,1.4352941176470542,68.995872,6.03474711390237
966,1.357142857142852,65.893145,5.387377741789749
967,1.5307692307692258,64.314909,5.629335605533981
968,1.749999999999995,66.326597,5.356314863764055
969,1.1799999999999955,65.567375,6.02466530272369
970,1.578571428571424,68.309558,5.755939334951449
971,1.4642857142857093,66.462266,6.185798295072118
972,1.4333333333333276,65.385878,5.545132333150377
973,1.2266666666666632,66.371417,6.32221928716649
974,1.2071428571428515,67.872214,5.566866762755694
975,1.2928571428571385,65.657728,6.008545903700281
976,1.4357142857142813,62.225838,5.8254359521424135
977,1.3133333333333288,65.709027,5.498132643386043
978,1.1727272727272693,60.878822,6.361267291517777
979,1.2928571428571385,66.513806,6.114181702771418
980,1.346666666666662,65.805946,6.1630335896931
981,1.2142857142857093,66.979577,6.254758935987013
982,1.3928571428571377,66.596482,5.893733012199732
983,1.3999999999999944,70.31424,5.7151281981004445
984,1.4333333333333276,66.89688,5.440962699188162
985,1.4923076923076872,62.45466,4.988877559553259
986,1.3235294117647016,66.142757,5.862383792133528
987,1.4999999999999942,68.421307,5.292936719727834
988,1.431249999999996,65.402781,5.921229058955589
989,1.5533333333333295,64.284341,5.743147278366337
990,1.5071428571428527,65.903666,5.27038876896853
991,1.6142857142857099,65.891494,5.379575753422728
992,1.5466666666666622,66.930558,6.0868994822856735
993,1.4249999999999954,66.086505,5.966529688671699
994,1.4733333333333283,66.667138,5.923512859176924
995,1.7062499999999954,66.397986,5.012825041520728
996,1.8142857142857085,67.370534,5.52964187256174
997,1.6066666666666616,68.368836,5.562456101398425
998,1.3999999999999955,64.241183,5.8729609300784205
999,1.4615384615384572,61.430606,4.922391408126543
1000,1.1307692307692276,62.352924,6.824460242887483
1001,1.615384615384611,59.920993,4.8225695774069095
1002,1.3312499999999954,69.470971,6.3864848586839
1003,1.5461538461538424,61.614903,6.041692096470854
1004,1.6733333333333282,65.886636,4.916423284307143
1005,1.319999999999996,63.852316,6.190892833081932
1006,1.5642857142857085,67.898196,5.401715825862311
1007,1.4812499999999948,68.937641,6.115067716095496
1008,1.3642857142857099,66.077731,6.046551100199224
1009,1.5642857142857085,66.940165,5.243594748524458
1010,1.4812499999999948,67.312437,5.60781373841013
1011,1.5133333333333288,64.200876,5.909233877391273
1012,1.3249999999999957,63.737508,5.937900471686703
1013,1.6714285714285657,67.418466,5.379467972416364
1014,1.8499999999999943,68.36088,5.395183938206401
1015,1.4187499999999948,68.091243,6.0084234862636094
1016,1.749999999999995,64.393048,5.40614924004683
1017,1.4230769230769187,63.911257,5.354231800260891
1018,1.2294117647058778,70.656676,6.332386735962871
1019,1.5357142857142807,65.424936,5.035152432496261
1020,1.3705882352941126,70.036683,6.0833083210118275
1021,1.5823529411764659,69.159988,5.851094822969856
1022,1.357142857142852,65.432052,5.220798025076135
1023,1.4499999999999948,68.226062,5.835577377727134
1024,1.5333333333333277,67.426804,5.135376802876976
1025,1.5071428571428527,64.352331,5.564546179141814
1026,1.6857142857142813,64.347748,5.6536127152094195
1027,1.5307692307692258,65.821982,5.732531641225592
1028,1.2062499999999954,66.189097,5.899351980556389
1029,1.4529411764705826,69.883138,5.190463963528941
1030,1.2399999999999949,68.013808,6.185753756383463
1031,1.6374999999999948,67.254866,5.782161640754225
1032,1.3214285714285663,66.380453,5.55120141938545
1033,1.3999999999999944,68.643769,5.935113148388268
1034,1.3499999999999943,66.888452,5.500877200642549
1035,1.4461538461538406,64.895798,5.499524251901789
1036,1.413333333333329,65.795958,5.711902269653422
1037,1.3083333333333276,66.545011,6.061554655712882
1038,1.528571428571423,66.748006,5.791766495487593
1039,1.8312499999999954,64.912618,4.910209546048975
1040,1.2133333333333287,67.245105,5.82960632253338
1041,1.5333333333333277,66.443676,5.053932443311453
1042,1.7066666666666614,64.412155,5.347717400374734
1043,1.3066666666666615,64.831149,5.6323209521872855
1044,1.2562499999999943,70.378528,5.480864954298113
1045,1.681249999999996,64.917725,5.0595650577683955
1046,1.1499999999999955,67.317773,5.736314096984643
1047,1.5066666666666615,66.351604,5.607171469489003
1048,1.618749999999996,66.636572,6.3467442558786615
1049,1.4333333333333276,68.22162,5.878425942281297
1050,1.5333333333333277,68.364439,5.558895746605515
1051,1.5999999999999943,65.938406,5.076852245711223
1052,1.4882352941176418,70.255961,5.814052565320537
1053,1.2928571428571385,64.707086,5.715551442449737
1054,1.5428571428571385,64.540607,6.133879410456245
1055,1.4562499999999954,67.320733,6.0361961390485135
1056,1.2133333333333287,67.648752,6.2994725660706195
1057,1.6666666666666619,71.546119,6.031863449549348
1058,1.6374999999999948,68.243009,5.775190993843864
1059,1.6333333333333278,67.368417,5.449978516053591
1060,1.2928571428571385,67.071678,6.0858828218028975
1061,1.766666666666661,68.401361,5.207997615904048
1062,1.561111111111107,68.594066,6.399791653257978
1063,1.607142857142852,64.861525,5.584438699711882
1064,1.3499999999999943,64.87245,5.585370904809224
1065,1.2857142857142807,66.221585,5.894355487046425
1066,1.4799999999999955,65.773909,5.7311409917498395
1067,1.1055555555555503,71.344076,6.005747584294568
1068,1.4647058823529364,70.499345,6.415176620670763
1069,1.3999999999999955,65.309942,6.609980118080841
1070,1.442857142857139,65.729268,5.781002046825563
1071,1.6052631578947316,71.713412,5.825120363385736
1072,1.5066666666666615,65.622298,5.978050204602027
1073,1.4714285714285669,64.875763,5.520689710399381
1074,1.476923076923074,60.275884,6.521079574437238
1075,1.4285714285714235,64.348542,5.546389682275674
1076,0.9999999999999957,66.355662,6.2386107792678445
1077,1.4214285714285657,65.899779,5.430327168401732
1078,1.9333333333333276,65.934944,5.073453060320162
1079,1.7466666666666621,65.373995,5.481537698828902
1080,1.446666666666662,67.479032,6.38151666842009
1081,1.839999999999995,67.406691,4.985098730618915
1082,1.569230769230764,62.925918,5.339187646683399
1083,1.4785714285714247,64.062015,6.289023393578248
1084,1.5374999999999943,70.822577,5.635530445292034
1085,1.368749999999996,65.598542,5.983335273364389
1086,1.4230769230769187,67.020972,6.5819246698389975
1087,1.3999999999999955,64.153479,5.999911080912
1088,1.5176470588235242,68.712282,5.821970029881641
1089,1.3874999999999948,69.386783,5.417589779328182
1090,1.2937499999999948,69.373532,5.480701013412613
1091,1.4352941176470542,69.048584,6.072720508772818
1092,1.5062499999999943,69.373448,5.492365519367922
1093,1.3642857142857099,64.174999,5.878160084259548
1094,1.1785714285714235,67.670483,6.335290947053181
1095,1.3384615384615335,65.137735,6.021822246954002
1096,1.2083333333333297,62.71239,5.816907744694333
1097,1.3583333333333283,64.723105,5.860694546117088
1098,1.658823529411759,69.82408,5.609117867520638
1099,1.4714285714285669,66.221587,5.925312391519299
1100,1.1066666666666616,63.696192,5.922005517966397
1101,1.1923076923076878,65.759303,5.804091024937577
1102,1.4294117647058773,69.668482,6.363112008978021
1103,1.1999999999999944,67.762468,5.747521266832166
1104,1.5999999999999943,72.857258,5.533150182585985
1105,1.5374999999999943,67.898472,5.371083997772644
1106,1.569230769230764,63.869801,5.602266600774783
1107,1.6066666666666616,67.891914,5.35631015097556
1108,1.6749999999999954,67.926354,5.0347726880377195
1109,1.3799999999999955,65.731346,5.853646354848138
1110,1.3733333333333282,65.343824,5.627973751434467
1111,1.6785714285714235,65.810069,5.407413644286237
1112,1.4722222222222174,67.292129,5.564873473105308
1113,1.7235294117647006,69.781202,5.591549775730016
1114,1.0937499999999964,67.399958,5.959196051133574
1115,1.1999999999999948,69.804039,5.733510067966279
1116,1.6062499999999948,69.354596,5.590159795254522
1117,1.5857142857142819,63.831021,5.557046248149504
1118,1.1785714285714235,64.864357,5.593128065866438
1119,1.3153846153846116,64.509068,6.355627647408085
1120,1.5749999999999948,67.774312,5.732506654289921
1121,1.34117647058823,67.341165,5.528981998128643
1122,1.3461538461538418,63.864809,5.586696958504717
1123,1.4705882352941135,66.682219,6.249736082664981
1124,1.3833333333333282,71.154823,5.850679903546904
1125,1.4285714285714235,65.886391,6.18173228023926
1126,1.6384615384615329,64.772548,5.754954344671603
1127,1.4999999999999942,68.378587,5.355798676977997
1128,1.3764705882352894,69.411217,6.56013289566647
1129,1.3499999999999943,71.95665,5.964104747762292
1130,1.253846153846148,67.478418,6.081989282487143
1131,1.3928571428571377,68.228046,5.925558384208557
1132,1.3642857142857099,64.326676,5.636230473621083
1133,1.6937499999999943,68.322229,5.645066359317468
1134,1.576470588235289,68.835818,5.421317221050344
1135,1.570588235294112,68.412998,5.135600162753633
1136,1.1124999999999954,68.512742,6.10491879696491
1137,1.3705882352941126,68.65305,5.863396748701518
1138,1.4066666666666616,66.725709,5.860267445133388
1139,1.4461538461538406,62.383917,4.593877078171886
1140,1.328571428571424,66.238278,6.339933078097317
1141,1.5578947368421006,71.789696,5.520649229739206
1142,1.5999999999999943,65.405384,5.481762238791305
1143,1.6937499999999943,69.278067,5.754790674912954
1144,1.5470588235294065,70.140793,5.862096900171309
1145,1.7307692307692264,64.367863,5.613779944964449
1146,1.339999999999995,68.007584,6.149180246964647
1147,1.3066666666666615,68.440405,6.214176124271205
1148,1.1411764705882306,67.103862,6.256434404838501
1149,1.3499999999999943,66.380148,5.4858459508631086
1150,1.2733333333333283,67.663817,5.8820599454032845
1151,1.422222222222218,69.36492,6.300305399977788
1152,1.6999999999999953,67.954851,5.984100546674654
1153,1.5666666666666609,68.329275,5.626290949702366
1154,1.4249999999999954,68.817822,5.633367607653952
1155,1.528571428571423,67.873894,5.522337866848773
1156,1.4823529411764649,70.383111,5.462910824778021
1157,1.4058823529411717,70.008874,6.1064020821338545
1158,1.607142857142852,63.892589,5.462248976785872
1159,1.347058823529407,71.183402,5.9302735521838486
1160,1.5235294117647011,68.641032,5.716364815968916
1161,1.2947368421052583,70.31567,6.039102664901407
1162,1.3944444444444402,68.09184,6.570399309665447
1163,1.266666666666661,66.407995,5.3876694810847425
1164,1.5333333333333277,68.373841,5.493014903259677
1165,1.5749999999999948,68.759392,5.608277992087892
1166,1.4562499999999954,66.654303,5.890620506059804
1167,1.413333333333329,66.245494,5.8455719649142
1168,1.4333333333333276,69.728376,5.853881517683533
1169,1.4294117647058773,69.937119,6.101631902565202
1170,1.431249999999996,65.680947,5.87721268709862
1171,1.5999999999999943,72.894201,5.07435177869047
1172,1.3733333333333282,67.274564,6.532470048023811
1173,1.3928571428571377,65.895454,5.487666709251016
1174,1.5999999999999943,69.809103,5.649219528135063
1175,1.4882352941176418,68.174833,5.8996542124637585
1176,1.5733333333333281,68.331063,5.681402525030364
1177,1.5999999999999943,69.371382,5.487806474373144
1178,1.4333333333333276,68.353666,5.5580001819819245
1179,1.4124999999999943,70.79448,5.680978562028486
1180,1.339999999999995,69.090182,6.040658250980471
1181,1.3705882352941126,69.389906,6.149337963517212
1182,1.4285714285714235,64.469359,6.079328209250093
1183,1.339999999999995,67.13839,5.959824913867749
1184,1.6611111111111059,70.261887,5.725912307992189
1185,1.7333333333333276,65.901133,5.249721381779807
1186,1.2352941176470547,64.928173,6.405293320931435
1187,1.193749999999997,64.723213,6.5918065304053926
1188,1.5999999999999943,67.43227,4.789266812267556
1189,1.5066666666666615,66.716788,5.770191405949788
1190,1.6333333333333282,72.652353,5.8033279993604765
1191,1.4733333333333283,68.441501,5.038515601811071
1192,1.2105263157894683,71.250801,6.185006554619406
1193,1.339999999999995,68.551245,6.065789485823302
1194,1.3499999999999943,68.346856,5.57003403379133
1195,1.7444444444444391,70.796338,5.426963139005068
1196,1.4812499999999948,66.99243,5.944445099570771
1197,1.6333333333333282,70.876657,5.226319808463927
1198,1.6294117647058766,70.800807,5.704123561293045
1199,1.4611111111111055,73.280217,5.666215231485069
1200,1.3249999999999948,69.517687,6.499533261587999
1201,1.5777777777777726,71.170566,5.68683962356539
1202,1.5124999999999948,69.521295,5.989685277185288
1203,1.0714285714285663,66.662463,6.005347588496591
1204,1.4888888888888832,73.313948,5.617868717194938
1205,1.4588235294117595,70.395759,4.869091990335562
1206,1.2882352941176425,68.119967,5.962604012469683
1207,1.5999999999999943,64.396252,5.485534070175277
1208,1.4235294117647002,71.31471,5.643973490586461
1209,1.219999999999996,61.662307,6.92976274101386
1210,1.2399999999999949,68.517252,6.086563900227873
1211,1.6066666666666616,68.347453,5.440706381436996
1212,1.5999999999999943,71.724322,5.824194102050058
1213,1.4666666666666615,72.372428,5.4610297598825355
1214,1.289473684210521,73.123816,6.1115081844687325
1215,1.2624999999999948,68.972525,6.149042529337578
1216,1.2562499999999943,70.045432,5.916770551237846
1217,1.3999999999999948,70.091597,6.008253524543306
1218,1.3176470588235247,69.500632,6.511315212547743
1219,1.522222222222217,71.890007,5.416064486103039
1220,1.4294117647058773,70.6531,6.296496260508263
1221,1.3499999999999943,69.805457,5.662537382060066
1222,1.5642857142857085,66.808847,5.728469161961073
1223,1.4812499999999948,69.76835,5.735220656422939
1224,1.3058823529411707,70.408643,5.288744867848322
1225,1.666666666666661,67.88562,5.359611239626304
1226,1.4235294117647002,69.748438,5.78811935929042
1227,1.5117647058823473,70.888285,5.424095617040564
1228,1.4647058823529364,69.717279,6.442940879850937
1229,1.4642857142857093,67.24293,5.865814812240501
1230,1.766666666666661,66.854362,5.572725779052064
1231,1.5749999999999948,68.337107,5.614617473322994
1232,1.5499999999999954,68.690438,5.906026224728521
1233,1.5666666666666609,70.833776,5.660311661640094
1234,1.3937499999999954,67.793801,6.252172836958948
1235,1.8894736842105206,71.81379,5.3179790080070575
1236,1.4066666666666616,67.062831,5.959355354311583
1237,1.6999999999999948,69.107348,5.910798324664313
1238,1.311111111111107,69.126855,5.93321734111305
1239,1.4666666666666615,69.965416,5.907864364164936
1240,1.6399999999999948,69.194585,5.953988382207797
1241,1.4352941176470542,68.600374,6.55098461830795
1242,1.5749999999999948,70.415104,4.879342397922528
1243,1.5777777777777726,72.531022,6.022399121731553
1244,1.6437499999999954,69.340391,5.4062274011340605
1245,1.3066666666666615,66.769114,5.805521837571575
1246,1.5999999999999943,71.299899,5.578565253383147
1247,1.2874999999999943,69.795925,5.728278421270659
1248,1.3187499999999943,70.186275,5.862811664627941
1249,1.6058823529411712,70.615549,5.977948059951473
1250,1.7249999999999943,69.372898,5.3729171191971545
1251,1.522222222222217,70.850806,5.485637528808695
1252,1.2533333333333294,68.368356,6.75814332602431
1253,1.3799999999999955,65.569331,6.013065657421521
1254,1.5437499999999948,68.922504,5.172548509046123
1255,1.5799999999999954,67.017314,6.1023360764172025
1256,1.3187499999999943,67.919269,5.261011243901578
1257,1.493749999999996,69.524739,5.813013341385954
1258,1.3214285714285663,67.504031,6.081404877654393
1259,1.4187499999999948,69.21811,5.870626076357212
1260,1.607142857142852,66.799662,5.787036622721018
1261,1.4388888888888838,69.869133,5.472334255817941
1262,1.3058823529411707,71.738547,5.800359003664028
1263,1.2874999999999943,69.294712,5.699642578318617
1264,1.3705882352941126,69.686587,5.827718667769091
1265,1.7176470588235238,70.405103,5.190040545548186
1266,1.4882352941176418,71.900493,6.1894076846505754
1267,1.3277777777777726,72.277648,5.721277581436823
1268,1.5733333333333281,65.42118,5.147392026392822
1269,1.7333333333333276,66.881604,5.5031858019503375
1270,1.5124999999999948,68.314363,5.591298311963669
1271,1.1846153846153795,67.216387,5.963067678255413
1272,1.4066666666666616,67.240685,5.824796288230857
1273,1.6066666666666616,67.404648,5.339621713176257
1274,1.4124999999999943,69.364429,5.371404169902348
1275,1.4588235294117595,70.510682,6.197856261471713
1276,1.5333333333333277,69.105695,5.994257136038641
1277,1.7529411764705831,67.882782,5.408743148365716
1278,1.2874999999999943,69.329024,5.59407277837596
1279,1.5117647058823473,71.304082,5.641398225767489
1280,1.4588235294117595,70.662682,5.9088624007920885
1281,1.394117647058818,71.246157,5.7252179055575425
1282,1.3611111111111063,70.666301,5.907918612225046
1283,1.4588235294117595,69.404814,5.314025278790268
1284,1.2999999999999947,71.811598,5.640489384576313
1285,1.4058823529411717,70.032534,6.312995366744019
1286,1.3058823529411707,70.891961,6.1257257996009
1287,1.3222222222222166,72.711897,5.760359215682399
1288,1.377777777777772,71.880107,5.390223021969177
1289,1.4437499999999943,71.528018,6.0219895625909885
1290,1.3499999999999943,70.429303,6.067187199725822
1291,1.3812499999999943,69.328304,5.494653744432128
1292,1.4187499999999948,69.661982,5.943742388255714
1293,1.5374999999999943,70.407288,5.283211296098386
1294,1.5062499999999943,68.894635,5.413334700261828
1295,1.3210526315789426,74.253669,5.748227481540425
1296,1.6333333333333282,71.883236,5.0302523960049825
1297,1.3058823529411707,71.315031,5.65778885452994
1298,1.5117647058823473,71.758154,5.722071138926367
1299,1.4812499999999948,68.075251,6.211961345392183
1300,1.5117647058823473,72.141235,5.9000129146871245
1301,1.4999999999999958,69.230835,5.835512502161578
1302,1.5999999999999943,71.857542,5.490982454803543
1303,1.5117647058823473,71.761281,5.738243995548032
1304,1.4888888888888832,72.179237,5.624595577665275
1305,1.394117647058818,70.614209,5.969496782186184
1306,1.6117647058823483,69.889305,5.382712145734104
1307,1.6944444444444398,71.09579,6.34121260265681
1308,1.1882352941176413,71.366796,5.51324237163891
1309,1.4499999999999948,69.955481,6.504818972326802
1310,1.466666666666661,67.350324,5.615978593772809
1311,1.394117647058818,70.314911,5.668984327291355
1312,1.4444444444444398,70.851576,6.2035559339133215
1313,1.4333333333333276,71.599598,5.919695846216541
1314,1.5411764705882296,69.886035,5.412030603554797
1315,1.7444444444444391,74.823024,5.521836553338346
1316,1.4888888888888832,71.888063,4.80979519116687
1317,1.4874999999999954,67.679468,5.8479641006819065
1318,1.4882352941176418,69.848191,5.512704302039481
1319,1.3812499999999943,70.048276,5.961125830855281
1320,1.40555555555555,72.631404,5.933519566098312
1321,1.2733333333333283,68.344982,5.649621957605007
1322,1.3133333333333288,65.948952,6.150597486990591
1323,1.394117647058818,69.879694,5.436602230802805
1324,1.3222222222222166,73.959672,5.945057669281198
1325,1.516666666666661,73.70023,5.824645024345955
1326,1.6263157894736786,72.874809,5.3910081168504576
1327,1.3764705882352894,70.0806,6.0000803114998575
1328,1.4722222222222174,71.154062,5.84090863253715
1329,1.4176470588235257,68.353418,6.690970424131535
1330,1.4249999999999954,68.724934,5.817102531366629
1331,1.4823529411764649,72.88601,6.149804762237125
1332,1.522222222222217,72.84895,5.515687303368054
1333,1.2312499999999948,71.694853,5.918001033802
1334,1.4588235294117595,70.355702,5.552608671781854
1335,1.6111111111111063,71.534228,5.989629503903359
1336,1.5176470588235242,70.167623,5.948965369885855
1337,1.5071428571428527,67.785964,5.830720005028013
1338,1.6055555555555503,71.980179,6.0559606056546045
1339,1.5722222222222166,74.225838,5.7744065343629245
1340,1.377777777777772,72.710264,5.79384868671076
1341,1.0999999999999943,70.108343,5.903332537345477
1342,1.3647058823529354,71.622119,5.956028313111062
1343,1.3187499999999943,69.208915,5.873014110490715
1344,1.4529411764705826,71.259199,5.688633225558306
1345,1.6937499999999943,67.402895,5.375965384705296
1346,1.34117647058823,67.377252,5.445149549259952
1347,1.3333333333333277,68.706125,5.820657963668737
1348,1.2937499999999948,71.202304,5.896861304126105
1349,1.6526315789473627,73.314415,5.498207276558844
1350,1.2823529411764654,70.0322,6.063618662776207
1351,1.3999999999999948,72.268742,5.7726110711840875
1352,1.516666666666661,69.942504,4.971030978819499
1353,1.4388888888888838,71.240809,6.13811516336466
1354,1.415789473684205,74.171654,5.856827803619524
1355,1.5124999999999948,71.519045,6.076830748588634
1356,1.631578947368416,71.325211,6.338323968094073
1357,1.3058823529411707,70.611627,5.939457301581342
1358,1.3333333333333277,67.666851,5.850292452632402
1359,1.110526315789469,71.749956,6.317923665941862
1360,1.3368421052631523,72.861016,5.459701882030231
1361,1.3066666666666615,66.593585,5.97315497410392
1362,1.570588235294112,70.853677,5.54101701929261
1363,1.4187499999999948,68.657187,6.242788465197236
1364,1.3874999999999948,70.859829,5.5301434322210525
1365,1.5999999999999943,72.149179,5.886522122690167
1366,1.5437499999999948,68.871241,6.202433363273201
1367,1.4187499999999948,70.377967,5.488753810485264
1368,1.4235294117647002,70.394878,5.398784338450014
1369,1.2944444444444387,73.683358,5.717286959897308
1370,1.7823529411764654,68.39106,5.007744281420116
1371,1.3857142857142801,69.428774,6.123718507765943
1372,1.4529411764705826,68.895644,5.194484467772099
1373,1.4333333333333276,72.75062,5.725945330075092
1374,1.4352941176470542,68.647867,5.8499187185745996
1375,1.4562499999999954,69.09073,6.579062158525801
1376,1.6882352941176413,70.713182,5.815356384031759
1377,1.3421052631578896,73.788418,5.564333885373458
1378,1.2562499999999943,69.769988,6.1727986412080895
1379,1.5578947368421006,72.664399,6.293302739078001
1380,1.5411764705882296,71.934341,5.0055340520826235
1381,1.5642857142857085,66.888151,5.530409243743975
1382,1.5437499999999948,69.78828,5.7405083652990925
1383,1.2733333333333283,66.638135,5.916783186429882
1384,1.499999999999995,68.10486,6.078601876795631
1385,1.3249999999999948,69.567713,6.0345188314129246
1386,1.3999999999999944,68.410426,5.3371259845783925
1387,1.505263157894732,70.529178,6.616078896065233
1388,1.4437499999999943,69.90814,5.255107565843616
1389,1.2882352941176425,70.082237,6.591149921917292
1390,1.522222222222217,73.457222,6.1042478926225385
1391,1.4588235294117595,70.354132,6.359043332561612
1392,1.466666666666661,69.439201,4.9172069042354565
1393,1.6611111111111059,69.833729,4.602015516880726
1394,1.2578947368420996,73.16662,6.1558577389585025
1395,1.2928571428571385,65.088489,6.014217011501614
1396,1.366666666666661,69.485665,6.004477152434504
1397,1.5176470588235242,69.713306,5.873616584619356
1398,1.2529411764705831,71.417492,6.084714518008809
1399,1.2624999999999948,68.819241,5.67361461830086
1400,1.570588235294112,71.860994,5.500369696363975
1401,1.4235294117647002,71.272936,5.755128626514249
1402,1.4235294117647002,72.21191,5.797600693742652
1403,1.2562499999999943,69.856928,5.479007434903281
1404,1.6624999999999943,68.325617,5.672565215574878
1405,1.6263157894736786,72.21466,5.591821831077596
1406,1.3894736842105206,74.80635,5.516186262860629
1407,1.5999999999999943,71.932805,5.064633090891277
1408,1.3705882352941126,71.122152,5.949159685567906
1409,1.15555555555555,71.60081,6.397519804309184
1410,1.4294117647058773,70.922234,5.1500719303571145
1411,1.678947368421047,73.354485,5.053023110726713
1412,1.664705882352936,70.365732,5.499967804440246
1413,1.5999999999999943,67.854529,5.500864248630705
1414,1.570588235294112,71.606518,5.964850227860552
1415,1.5249999999999944,72.713592,5.79107781239054
1416,1.4235294117647002,70.724219,5.766172789945131
1417,1.5124999999999948,68.71665,5.879563232671444
1418,1.4111111111111059,70.759585,5.739230012316966
1419,1.4944444444444391,71.85743,6.357008164802039
1420,1.2999999999999947,69.928176,6.20666531272559
1421,1.2105263157894683,73.407713,6.099976030064681
1422,1.394736842105258,71.94905,6.240605808314058
1423,1.547368421052626,73.197778,5.7912097260000905
1424,1.3833333333333282,71.06247,6.042465230788423
1425,1.305555555555551,70.100816,6.22406308691518
1426,1.3352941176470532,72.259012,5.588376845737002
1427,1.6263157894736786,71.120925,5.911761227285581
1428,1.5210526315789417,71.761299,5.709684914087234
1429,1.377777777777772,74.099061,5.949698474127501
1430,1.3352941176470532,71.723611,5.816908549334869
1431,1.4333333333333276,72.634909,5.9324808511946685
1432,1.2312499999999948,69.729369,6.151113203468185
1433,1.2562499999999943,70.169753,6.096973831474713
1434,1.5374999999999943,67.903314,5.400999950468588
1435,1.6833333333333276,70.914469,5.191032508801868
1436,1.377777777777772,71.358355,5.529531255067752
1437,1.3066666666666615,68.237059,6.277969667837056
1438,1.4823529411764649,70.329659,6.088235733569263
1439,1.5444444444444387,73.85809,5.517562294281106
1440,1.4235294117647002,70.15035,5.921747423353338
1441,1.373684210526311,72.866392,6.09041348154733
1442,1.2529411764705831,70.990197,6.069091137618216
1443,1.5210526315789417,71.759195,5.716657751004163
1444,1.5999999999999943,70.428607,5.0731556575692025
1445,1.3647058823529354,70.899061,5.337245862895998
1446,1.4299999999999948,74.598432,5.814609532722272
1447,1.570588235294112,71.282388,5.718348859218281
1448,1.2249999999999943,70.536336,5.9473792992477
1449,1.4722222222222174,69.666703,6.621751191838484
1450,1.3647058823529354,70.873435,5.483398517665364
1451,1.4684210526315733,72.563323,5.935159336836421
1452,1.547368421052626,73.657799,5.860412517486338
1453,1.6294117647058766,71.862512,5.446355566473244
1454,1.394117647058818,70.305942,5.593954007590867
1455,1.394736842105258,75.0455,5.971096349466734
1456,1.4124999999999943,69.113997,5.969888885496573
1457,1.4588235294117595,71.091667,6.018426187102477
1458,1.289473684210521,72.211797,5.830568754036676
1459,1.4388888888888838,70.103867,6.567069890909636
1460,1.5117647058823473,69.372,5.456766552897761
1461,1.5722222222222166,73.534971,6.018446692211569
1462,1.4999999999999947,72.109261,6.236170411781359
1463,1.4111111111111059,72.155564,5.913637692440034
1464,1.3499999999999943,72.623705,5.918269790285706
1465,1.2052631578947313,72.255251,5.715612842849794
1466,1.3222222222222166,73.871151,6.324663391119884
1467,1.4684210526315733,70.790069,5.676833132149284
1468,1.5437499999999948,70.686883,5.930332025365203
1469,1.2235294117647006,69.090034,6.178499840613142
1470,1.2578947368420996,75.134674,5.863242958159958
1471,1.4999999999999947,71.181102,5.7319274625448315
1472,1.4799999999999947,72.020836,5.999268521748263
1473,1.6299999999999948,71.318062,5.0156149939914485
1474,1.3684210526315737,72.958721,6.117669315970318
1475,1.4736842105263106,73.949574,6.344351869612524
1476,1.1888888888888838,72.561823,5.901216979351602
1477,1.7176470588235238,68.370219,5.038014910442996
1478,1.373684210526311,71.321198,6.447332429527364
1479,1.34117647058823,69.111677,5.990956217937082
1480,1.3705882352941126,71.713997,5.8781948431294495
1481,1.377777777777772,72.313224,5.5305835874796685
1482,1.4473684210526263,72.719017,6.23317694387697
1483,1.3833333333333282,71.819391,6.228881653328472
1484,1.4823529411764649,70.936642,5.071227220963863
1485,1.576470588235289,68.297182,5.657067999736739
1486,1.5777777777777726,72.223505,6.266308882898443
1487,1.505263157894732,70.887897,6.102636187138501
1488,1.357142857142852,67.263499,5.870536765074405
1489,1.3999999999999944,67.898146,5.421514510511713
1490,1.3222222222222166,72.139157,6.250537454858204
1491,1.4187499999999948,69.142262,6.004309443640864
1492,1.4799999999999947,72.635395,5.877111440409976
1493,1.394117647058818,71.043392,5.912026183752346
1494,1.266666666666661,74.157942,5.812376163076522
1495,1.5210526315789417,72.679693,5.820639239670356
1496,1.394117647058818,71.216753,5.851238635372852
1497,1.516666666666661,71.897844,5.27738888899097
1498,1.3764705882352894,68.389058,6.184358840584707
1499,1.3277777777777726,65.42304,6.6384145125687155
